ir,resp,pr,spo2,spo2_real,rrInterval
459441,20195,79,99,99,78
460363,20200,79,99,99,78
461439,20211,79,99,99,78
462804,20204,79,99,99,78
464486,20200,79,99,99,78
466503,20208,79,99,99,76
468773,20201,79,99,99,76
471102,20202,79,99,99,76
473262,20200,79,99,99,76
475058,20195,79,99,99,76
476318,20189,79,99,99,76
477112,20185,79,99,99,76
477401,20185,79,99,99,76
477404,20183,79,99,99,76
477221,20188,79,99,99,76
476952,20184,79,99,99,76
476753,20183,79,99,99,76
476696,20191,79,99,99,76
476734,20187,79,99,99,76
477083,20182,79,99,99,76
477598,20195,79,99,99,76
478367,20187,79,99,99,76
479317,20186,79,99,99,76
480507,20195,79,99,99,76
481845,20190,79,99,99,76
483400,20182,79,99,99,76
485049,20189,79,99,99,76
486821,20186,79,99,99,76
488624,20175,79,99,99,76
490450,20190,79,99,99,76
492330,20189,79,99,99,76
494187,20179,79,99,99,76
495967,20184,79,99,99,76
497738,20186,79,99,99,76
499455,20179,79,99,99,76
501082,20188,79,99,99,76
502620,20182,79,99,99,76
504149,20180,79,99,99,76
505584,20187,79,99,99,76
506953,20183,79,99,99,76
508234,20175,79,99,99,76
509446,20186,79,99,99,76
510615,20179,79,99,99,76
511719,20180,79,99,99,76
512776,20186,79,99,99,76
513889,20180,79,99,99,76
514972,20182,79,99,99,76
516002,20181,79,99,99,76
517090,20174,79,99,99,76
518136,20171,79,99,99,76
519201,20173,79,99,99,76
520242,20170,79,99,99,76
521393,20177,79,99,99,76
522448,20180,79,99,99,76
523645,20178,79,99,99,76
524818,20170,79,99,99,76
525992,20171,79,99,99,76
527150,20171,79,99,99,76
528352,20165,79,99,99,76
529422,20174,79,99,99,76
530469,20168,79,99,99,76
531442,20163,79,99,99,76
532463,20168,79,99,99,76
533462,20157,79,99,99,76
534453,20151,79,99,99,76
535485,20145,79,99,99,76
536634,20138,79,99,99,76
537919,20135,79,99,99,76
539236,20134,79,99,99,76
540757,20126,79,99,99,76
542368,20136,79,99,99,76
543929,20132,79,99,99,76
545277,20132,79,99,99,76
545830,20137,79,99,99,76
544515,20139,79,99,99,76
540817,20132,79,99,99,76
534444,20142,79,99,99,76
524791,20143,79,99,99,76
512615,20145,79,99,99,76
500232,20146,79,99,99,76
489255,20146,79,99,99,76
480234,20144,79,99,99,76
473020,20145,79,99,99,76
467481,20136,79,99,99,76
463628,20134,79,99,99,76
461249,20132,79,99,99,76
460153,20127,79,99,99,76
460009,20126,79,99,99,76
460576,20127,79,99,99,76
461558,20120,79,99,99,76
462769,20125,79,99,99,76
463984,20134,79,99,99,76
465235,20124,79,99,99,76
466336,20124,79,99,99,76
467350,20127,79,99,99,76
468263,20122,79,99,99,76
469213,20113,79,99,99,76
470220,20121,79,99,99,76
471455,20118,79,99,99,76
472981,20111,79,99,99,76
474828,20119,79,99,99,95
476870,20110,79,99,99,95
479053,20101,79,99,99,95
481103,20102,79,99,99,95
482856,20101,79,99,99,95
484106,20098,79,99,99,95
484894,20099,79,99,99,95
485250,20092,79,99,99,95
485249,20088,79,99,99,95
485049,20092,79,99,99,95
484735,20089,79,99,99,95
484452,20075,79,99,99,95
484274,20082,79,99,99,95
484241,20078,79,99,99,95
484457,20075,79,99,99,95
484865,20082,79,99,99,95
485543,20074,79,99,99,95
486488,20070,79,99,99,95
487620,20063,79,99,99,95
488936,20053,79,99,99,95
490443,20044,79,99,99,95
492091,20050,79,99,99,95
493877,20041,79,99,99,95
495708,20037,79,99,99,95
497643,20036,79,99,99,95
499558,20031,79,99,99,95
501523,20029,79,99,99,95
503494,20025,79,99,99,95
505415,20018,79,99,99,95
507332,20025,79,99,99,95
509182,20022,79,99,99,95
510972,20013,79,99,99,95
512652,20014,79,99,99,95
514225,20011,79,99,99,95
515726,20006,79,99,99,95
517130,20010,79,99,99,95
518481,20002,79,99,99,95
519702,19995,79,99,99,95
520901,19997,79,99,99,95
522050,19991,79,99,99,95
523159,19993,79,99,99,95
524250,19987,79,99,99,95
525292,19979,79,99,99,95
526359,19970,79,99,99,95
527407,19973,79,99,99,95
528411,19971,79,99,99,95
529515,19964,79,99,99,95
530570,19969,79,99,99,95
531654,19965,79,99,99,95
532770,19962,79,99,99,95
533886,19963,79,99,99,95
534984,19966,79,99,99,95
536106,19962,79,99,99,95
