ir,resp,pr,spo2,spo2_real,rrInterval
456112,20277,57,100,100,111
456324,20267,57,100,100,111
456507,20268,57,100,100,111
456685,20268,57,100,100,111
456845,20270,57,100,100,111
456979,20268,57,100,100,111
457152,20272,57,100,100,111
457277,20274,57,100,100,111
457374,20272,57,100,100,111
457542,20268,57,100,100,111
457730,20260,57,100,100,111
457861,20260,57,100,100,111
458064,20269,57,100,100,111
458283,20261,57,100,100,111
458419,20259,57,100,100,111
458596,20260,57,100,100,111
458772,20254,57,100,100,111
458932,20256,57,100,100,111
459136,20253,57,100,100,111
459319,20245,57,100,100,111
459511,20243,57,100,100,111
459696,20244,57,100,100,111
459898,20246,57,100,100,111
460128,20244,57,100,100,111
460337,20249,57,100,100,111
460550,20241,57,100,100,111
460793,20244,57,100,100,111
460992,20244,57,100,100,111
461170,20233,57,100,100,111
461410,20230,57,100,100,111
461615,20234,57,100,100,111
461811,20233,57,100,100,111
462049,20225,57,100,100,111
462256,20222,57,100,100,111
462453,20213,57,100,100,111
462673,20206,57,100,100,111
462879,20209,57,100,100,111
463097,20198,57,100,100,111
463315,20189,57,100,100,111
463545,20196,57,100,100,111
463792,20189,57,100,100,111
464030,20191,57,100,100,111
464270,20206,57,100,100,111
464449,20201,57,100,100,111
464518,20197,57,100,100,111
464403,20206,57,100,100,111
463993,20205,57,100,100,111
463300,20200,57,100,100,111
462232,20204,57,100,100,111
460803,20202,57,100,100,111
459282,20195,57,100,100,111
457774,20199,57,100,100,111
456457,20190,57,100,100,111
455370,20194,57,100,100,111
454553,20187,57,100,100,111
454015,20178,57,100,100,111
453661,20173,57,100,100,111
453508,20174,57,100,100,111
453506,20163,57,100,100,111
453561,20163,57,100,100,111
453625,20163,57,100,100,111
453735,20159,57,100,100,111
453807,20154,57,100,100,111
453841,20158,57,100,100,111
453854,20156,57,100,100,111
453805,20152,57,100,100,111
453697,20156,57,100,100,111
453589,20153,57,100,100,111
453454,20141,57,100,100,111
453306,20144,57,100,100,111
453251,20137,57,100,100,111
453210,20135,57,100,100,111
453206,20128,56,100,100,102
453285,20128,56,100,100,102
453392,20129,56,100,100,102
453545,20122,56,100,100,102
453696,20116,56,100,100,102
453834,20118,56,100,100,102
453975,20105,56,100,100,102
454097,20096,56,100,100,102
454153,20094,56,100,100,102
454181,20087,56,100,100,102
454218,20074,56,100,100,102
454211,20075,56,100,100,102
454161,20070,56,100,100,102
454168,20063,56,100,100,102
454203,20060,56,100,100,102
454220,20049,56,100,100,102
454251,20035,56,100,100,102
454328,20029,56,100,100,102
454417,20011,56,100,100,102
454507,19999,56,100,100,102
454648,19993,56,100,100,102
454808,19990,56,100,100,102
455004,19977,56,100,100,102
455224,19968,56,100,100,102
455460,19963,56,100,100,102
455664,19951,56,100,100,102
455900,19945,56,100,100,102
456134,19932,56,100,100,102
456323,19922,56,100,100,102
456519,19924,56,100,100,102
456745,19920,56,100,100,102
456927,19912,56,100,100,102
457084,19911,56,100,100,102
457305,19909,56,100,100,102
457505,19901,56,100,100,102
457675,19901,56,100,100,102
457900,19890,56,100,100,102
458098,19879,56,100,100,102
458260,19888,56,100,100,102
458425,19884,56,100,100,102
458600,19881,56,100,100,102
458775,19881,56,100,100,102
458914,19876,56,100,100,102
459086,19872,56,100,100,102
459266,19872,56,100,100,102
459437,19871,56,100,100,102
459650,19867,56,100,100,102
459862,19869,56,100,100,102
460053,19866,56,100,100,102
460292,19862,56,100,100,102
460505,19865,56,100,100,102
460705,19861,56,100,100,102
460905,19856,56,100,100,102
461122,19859,56,100,100,102
461357,19854,56,100,100,102
461571,19849,56,100,100,102
461834,19854,56,100,100,102
462073,19849,56,100,100,102
462306,19842,56,100,100,102
