ir,resp,pr,spo2,spo2_real,rrInterval
555971,20062,74,98,99,68
556483,20055,74,98,99,68
557046,20048,74,98,99,68
557596,20056,74,98,99,68
558163,20055,74,98,99,68
558722,20045,74,98,99,68
559283,20053,74,98,99,68
559825,20044,74,98,99,68
560341,20049,74,98,99,68
560876,20044,74,98,99,68
561374,20050,74,98,99,68
561843,20047,74,98,99,68
562308,20058,74,98,99,68
562761,20050,74,98,99,68
563168,20043,74,98,99,68
563584,20060,74,98,99,68
564024,20048,74,98,99,68
564412,20047,74,98,99,68
564843,20051,74,98,99,68
565269,20044,74,98,99,68
565704,20041,74,98,99,68
566145,20058,74,98,99,68
566622,20053,74,98,99,68
567094,20048,74,98,99,68
567518,20055,74,98,99,68
567894,20056,74,98,99,68
568172,20060,74,98,99,68
568123,20062,74,98,99,68
567689,20059,74,98,99,68
566803,20059,74,98,99,68
565406,20064,74,98,99,68
563586,20051,74,98,99,68
561591,20052,74,98,99,68
559655,20057,74,98,99,68
557879,20048,74,98,99,68
556362,20050,74,98,99,68
555105,20054,74,98,99,68
554185,20050,74,98,99,68
553606,20048,74,98,99,68
553279,20053,74,98,99,68
553133,20049,74,98,99,68
553187,20046,74,98,99,68
553280,20058,74,98,99,68
553406,20050,74,98,99,68
553571,20051,74,98,99,68
553675,20040,74,98,99,68
553773,20042,74,98,99,68
553827,20050,74,98,99,68
553906,20036,74,98,99,68
554017,20037,74,98,99,68
554155,20044,74,98,99,68
554395,20040,74,98,99,68
554707,20043,74,98,99,68
554979,20044,74,98,99,68
555216,20043,74,98,99,68
555395,20039,74,98,98,69
555495,20043,74,98,98,69
555517,20042,74,98,98,69
555530,20041,74,98,98,69
555546,20048,74,98,98,69
555512,20042,74,98,98,69
555481,20040,74,98,98,69
555576,20053,74,98,98,69
555686,20054,74,98,98,69
555840,20047,74,98,98,69
556105,20051,74,98,98,69
556428,20050,74,98,98,69
556784,20047,74,98,98,69
557205,20057,74,98,98,69
557669,20048,74,98,98,69
558171,20046,74,98,98,69
558639,20050,74,98,98,69
559124,20050,74,98,98,69
559672,20042,74,98,98,69
560151,20058,74,98,98,69
560648,20052,74,98,98,69
561150,20041,74,98,98,69
561614,20052,74,98,98,69
562116,20051,74,98,98,69
562560,20044,74,98,98,69
562960,20054,74,98,98,69
563382,20045,74,98,98,69
563791,20049,74,98,98,69
564174,20056,74,98,98,69
564555,20056,74,98,98,69
564938,20053,74,98,98,69
565289,20067,74,98,98,69
565650,20062,74,98,98,69
565989,20053,74,98,98,69
566329,20054,74,98,98,69
566720,20053,74,98,98,69
567095,20051,74,98,98,69
567511,20051,74,98,98,69
567949,20041,74,98,98,69
568376,20048,74,98,98,69
568798,20055,74,98,98,69
569294,20053,74,98,98,69
569744,20049,74,98,98,69
570069,20050,74,98,98,69
570287,20047,74,98,98,69
570198,20048,74,98,98,69
569658,20049,74,98,98,69
568603,20047,74,98,98,69
566994,20046,74,98,98,69
564888,20059,74,98,98,69
562642,20052,74,98,98,69
560504,20059,74,98,98,69
558530,20063,74,98,98,69
556827,20055,74,98,98,69
555394,20051,74,98,98,69
554346,20055,74,98,98,69
553605,20048,74,98,98,69
553124,20048,74,98,98,69
552925,20054,74,98,98,69
552816,20053,74,98,98,69
552806,20056,74,98,98,69
552854,20061,74,98,98,69
552842,20057,74,98,98,69
552793,20055,74,98,98,69
552701,20056,74,98,98,69
552626,20052,74,98,98,69
552541,20054,74,98,98,69
552490,20043,74,98,98,69
552546,20043,74,98,98,69
552688,20042,74,98,98,69
552893,20039,74,98,98,69
553072,20035,74,98,98,69
553259,20041,74,98,98,69
553412,20034,75,98,98,73
553430,20037,75,98,98,73
553424,20040,75,98,98,73
553380,20039,75,98,98,73
553322,20041,75,98,98,73
553277,20047,75,98,98,73
553205,20043,75,98,98,73
553209,20043,75,98,98,73
553260,20047,75,98,98,73
553376,20047,75,98,98,73
553533,20038,75,98,98,73
553748,20045,75,98,98,73
554071,20047,75,98,98,73
554392,20051,75,98,98,73
554739,20057,75,98,98,73
555166,20050,75,98,98,73
555603,20055,75,98,98,73
556027,20055,75,98,98,73
556442,20048,75,98,98,73
556908,20050,75,98,98,73
557322,20052,75,98,98,73
557728,20051,75,98,98,73
558172,20035,75,98,98,73
558558,20053,75,98,98,73
558968,20041,75,98,98,73
559352,20043,75,98,98,73
559684,20054,75,98,98,73
560034,20045,75,98,98,73
560393,20040,75,98,98,73
560704,20052,75,98,98,73
561061,20050,75,98,98,73
561415,20043,75,98,98,73
561714,20052,75,98,98,73
562056,20046,75,98,98,73
562405,20045,75,98,98,73
562741,20050,75,98,98,73
563084,20047,75,98,98,73
563421,20053,75,98,98,73
563825,20058,75,98,98,73
564196,20053,75,98,98,73
564581,20043,75,98,98,73
564988,20053,75,98,98,73
565395,20049,75,98,98,73
565852,20046,75,98,98,73
566272,20050,75,98,98,73
566737,20044,75,98,98,73
567212,20048,75,98,98,73
567618,20047,75,98,98,73
568067,20044,75,98,98,73
568435,20055,75,98,98,73
568634,20051,75,98,98,73
568576,20051,75,98,98,73
568067,20060,75,98,98,73
567070,20062,75,98,98,73
565493,20064,75,98,98,73
563385,20061,75,98,98,73
561103,20069,75,98,98,73
558869,20064,75,98,98,73
556798,20059,75,98,98,73
555055,20063,75,98,98,73
553617,20062,75,98,98,73
552499,20059,75,98,98,73
551769,20060,75,98,98,73
551344,20051,75,98,98,73
551144,20060,75,98,98,73
551091,20056,75,98,98,73
551069,20059,75,98,98,73
551098,20059,75,98,98,73
551156,20052,75,98,98,73
551131,20049,75,98,98,73
551072,20056,75,98,98,73
551015,20052,75,98,98,73
550929,20049,75,98,98,73
550896,20050,75,98,98,73
550946,20045,75,98,98,73
551047,20043,75,98,98,73
551212,20051,75,98,98,73
551423,20047,75,98,98,73
551643,20046,75,98,98,73
551788,20046,75,98,98,79
551895,20040,75,98,98,79
551985,20039,75,98,98,79
551989,20042,75,98,98,79
551968,20046,75,98,98,79
551959,20044,75,98,98,79
551919,20041,75,98,98,79
551937,20040,75,98,98,79
552029,20040,75,98,98,79
552162,20041,75,98,98,79
552322,20036,75,98,98,79
552599,20038,75,98,98,79
552911,20041,75,98,98,79
553273,20037,75,98,98,79
553677,20033,75,98,98,79
554089,20042,75,98,98,79
554570,20037,75,98,98,79
555031,20037,75,98,98,79
555523,20043,75,98,98,79
556001,20042,75,98,98,79
556488,20039,75,98,98,79
556969,20049,75,98,98,79
557418,20050,75,98,98,79
557886,20031,75,98,98,79
558317,20041,75,98,98,79
558703,20037,75,98,98,79
559175,20031,75,98,98,79
559569,20040,75,98,98,79
559967,20033,75,98,98,79
560394,20035,75,98,98,79
560794,20044,75,98,98,79
561195,20042,75,98,98,79
561587,20036,75,98,98,79
562019,20043,75,98,98,79
562399,20036,75,98,98,79
562812,20042,75,98,98,79
563233,20037,75,98,98,79
563674,20041,75,98,98,79
564113,20038,75,98,98,79
564559,20044,75,98,98,79
565046,20039,75,98,98,79
565522,20040,75,98,98,79
566012,20044,75,98,98,79
566493,20048,75,98,98,79
566989,20040,75,98,98,79
567495,20045,75,98,98,79
568012,20040,75,98,98,79
568541,20033,75,98,98,79
569064,20035,75,98,98,79
569583,20032,75,98,98,79
570138,20034,75,98,98,79
570670,20036,75,98,98,79
571205,20035,75,98,98,79
571735,20041,75,98,98,79
572141,20048,75,98,98,79
572323,20050,75,98,98,79
572158,20042,75,98,98,79
571539,20047,75,98,98,79
570429,20048,75,98,98,79
568700,20056,75,98,98,79
566586,20056,75,98,98,79
564431,20045,75,98,98,79
562371,20051,75,98,98,79
560524,20049,75,98,98,79
559048,20036,75,98,98,79
557874,20048,75,98,98,79
557016,20043,75,98,98,79
556557,20040,75,98,98,79
556338,20047,75,98,98,79
556280,20043,75,98,98,79
556372,20041,75,98,98,79
556521,20048,75,98,98,79
556682,20049,75,98,98,79
556773,20040,75,98,98,79
556858,20043,75,98,98,79
556859,20042,75,98,98,79
556822,20036,75,98,98,79
556811,20048,75,98,98,79
556820,20049,75,98,98,79
556926,20034,75,98,98,79
557089,20042,75,98,98,79
557325,20037,75,98,98,79
557544,20034,75,98,98,79
557691,20042,75,98,98,83
557806,20035,75,98,98,83
557921,20038,75,98,98,83
557954,20037,75,98,98,83
557933,20036,75,98,98,83
557962,20034,75,98,98,83
557936,20039,75,98,98,83
557924,20041,75,98,98,83
558004,20027,75,98,98,83
558104,20039,75,98,98,83
558242,20040,75,98,98,83
558455,20038,75,98,98,83
558724,20046,75,98,98,83
559048,20040,75,98,98,83
559410,20036,75,98,98,83
559819,20046,75,98,98,83
560256,20039,75,98,98,83
560713,20032,75,98,98,83
561176,20039,75,98,98,83
561611,20040,75,98,98,83
562063,20044,75,98,98,83
562540,20044,75,98,98,83
562933,20028,75,98,98,83
563360,20033,75,98,98,83
563756,20045,75,98,98,83
564139,20041,75,98,98,83
564596,20033,75,98,98,83
564989,20046,75,98,98,83
565306,20040,75,98,98,83
565690,20040,75,98,98,83
566084,20040,75,98,98,83
566423,20043,75,98,98,83
566791,20036,75,98,98,83
567171,20037,75,98,98,83
567501,20036,75,98,98,83
567875,20035,75,98,98,83
568280,20039,75,98,98,83
568660,20036,75,98,98,83
569064,20034,75,98,98,83
569463,20040,75,98,98,83
569871,20037,75,98,98,83
570301,20035,75,98,98,83
570740,20044,75,98,98,83
571217,20042,75,98,98,83
571686,20038,75,98,98,83
572155,20050,75,98,98,83
572639,20042,75,98,98,83
573094,20047,75,98,98,83
573578,20053,75,98,98,83
574076,20048,75,98,98,83
574537,20053,75,98,98,83
575008,20055,75,98,98,83
575502,20049,75,98,98,83
575975,20045,75,98,98,83
576430,20042,75,98,98,83
576927,20036,75,98,98,83
577402,20045,75,98,98,83
577902,20034,75,98,98,83
578416,20040,75,98,98,83
578899,20049,75,98,98,83
579335,20045,75,98,98,83
579587,20042,75,98,98,83
579622,20051,75,98,98,83
579234,20045,75,98,98,83
578288,20047,75,98,98,83
576821,20058,75,98,98,83
