label,raw_mean,ppTime_mean,ppTime_std,ppTime_rms,nn50_num,pnn50,up_time_mean,up_time_std,amp_diff_mean,amp_diff_std,peak_amp_mean,peak_amp_std
1,445499.288,83.72727272727273,2.135880022631042,83.7545114117334,0,0.0,23.0,0.9128709291752769,7452.28462178478,786.890340310678,4370.441674609533,488.19003739354076
0,694515.294,95.2,5.89576118919347,95.38238831146974,2,0.2,26.0,6.619530332144556,13430.580959917837,1232.8892393666201,8078.366003286306,1093.675853073875
1,431317.143,91.88888888888889,0.8748897637790901,91.89305378173768,0,0.0,23.4,0.9165151389911681,11850.666049344374,490.49519848140324,7384.484956523471,285.0991220335864
1,440339.261,88.2,2.749545416973504,88.24284673558532,0,0.0,22.818181818181817,1.526623238522424,8562.219993492867,1105.348089007949,5260.036594664394,747.5776250529022
1,451118.267,81.72727272727273,1.1354541815269814,81.73515989851836,0,0.0,22.166666666666668,1.0671873729054748,6295.363126769145,689.6172502495209,3645.5159055939334,377.53614067741427
0,469297.868,109.75,3.152380053229623,109.79526401443735,0,0.0,25.555555555555557,1.5713484026367721,16434.343431149107,788.9243353191324,10343.754127216209,611.3280816470204
0,488663.984,109.25,2.9047375096555625,109.288608738514,1,0.125,23.666666666666668,0.6666666666666666,15774.72052094686,858.8939195805136,9832.047260857482,906.2472722485919
0,480411.443,104.33333333333333,4.268749491621899,104.42062376114532,1,0.1111111111111111,28.0,7.630348761506398,16796.696549950742,1889.7587373699512,10439.195365542198,1390.3200945586914
1,494315.652,96.4,2.727636339397171,96.43858149101945,0,0.0,21.8,0.6,10989.497592085172,244.05672769239982,6352.862752536931,1175.4077115175107
1,489435.212,84.9,2.913760456866693,84.94998528546076,0,0.0,20.454545454545453,1.304790917673393,7764.787660271059,1454.8141295831633,4710.75384018906,1015.0834333418991
1,511155.115,78.08333333333333,4.386690729417285,78.20645753388911,0,0.0,20.384615384615383,4.875976612843225,5006.090973800141,503.5348726213276,2894.40563208768,221.6497675395917
0,418809.06,96.4,5.083306010855534,96.53393185818135,2,0.2,29.2,10.4,7844.0624956497895,768.0378475728129,4959.882929053049,858.1193680814322
1,686467.382,97.7,2.934280150224242,97.7440535275676,0,0.0,29.8,10.17644338656684,6737.385596017275,264.55686546430144,4272.136884918943,431.7210308103441
0,406153.954,96.22222222222223,4.416579314300398,96.3235289128374,2,0.2222222222222222,31.6,11.412274094149685,7724.645162079089,1219.4528473477476,4887.164658081574,763.259496816681
0,418450.636,95.6,5.936328831862332,95.7841322975784,2,0.2,27.4,9.65608616365865,6916.864438065563,774.3982288027078,4380.307974280016,926.708287765045
1,414280.252,88.3,3.4655446902326914,88.36798062646899,0,0.0,30.545454545454547,10.517203537439688,5383.153738245801,499.5235394933815,3401.8692213494533,387.16796939396374
1,421396.786,75.41666666666667,1.552328000849763,75.43264103379474,0,0.0,19.23076923076923,0.42132504423474315,3761.132016906922,305.6863277905434,2318.069799635284,174.50586395166394
1,422955.44,71.84615384615384,1.405820529422851,71.85990644195242,0,0.0,23.0,7.040698017343775,3139.296130194052,341.64207063504693,1940.7365251979004,254.56423513806197
1,459896.171,101.55555555555556,4.085505846855607,101.63770079169551,0,0.0,23.444444444444443,2.629368792488718,9948.539751103912,261.5477279762218,6118.715285706439,745.1605754359382
1,461538.148,95.33333333333333,1.247219128924647,95.34149149242423,0,0.0,20.8,0.6,7700.185088346783,435.2459014229696,4735.548737313956,330.3560614003954
1,460686.673,99.55555555555556,2.3147407395555177,99.58246164193103,0,0.0,34.7,10.040418317978588,8027.498423903383,689.8282960647767,5141.6387405670885,278.816146077614
0,447115.196,81.5,2.0207259421636903,81.52504727587304,0,0.0,20.416666666666668,0.4930066485916347,9332.718527972926,592.3619457653813,4892.001006234592,395.3603179512139
0,443982.812,82.54545454545455,3.201239429392547,82.60750571225353,2,0.18181818181818182,20.5,0.8660254037844386,9368.007817427397,1047.1537135414671,5365.5874856976325,575.4378402475027
1,707771.444,93.11111111111111,2.4241582476968255,93.14266238172256,0,0.0,19.7,0.7810249675906655,5483.274970075322,280.7358941667325,3149.8357019627247,173.24107696902328
0,449229.381,83.63636363636364,4.374985242005805,83.75071234432468,1,0.09090909090909091,20.25,0.4330127018922193,10195.423155976594,888.0962037744733,5645.500382271778,581.7221330937649
1,443042.049,73.46153846153847,17.60950523314647,75.5426522415801,0,0.0,18.692307692307693,4.546928217271277,8287.945494560841,2420.554270568375,4232.265538590454,1695.6134144175323
1,448324.096,82.36363636363636,1.3666633071248098,82.3749741343593,0,0.0,19.363636363636363,0.4810456929208346,7447.901308417929,295.3469014437528,4127.128991743351,410.71919869218516
1,448001.819,80.18181818181819,1.641406371387981,80.19861708170647,0,0.0,19.833333333333332,0.3726779962499649,7541.487821204962,222.65971178437223,4163.945857415645,244.4735948047138
0,447413.489,81.54545454545455,1.776801844153824,81.56480970258058,0,0.0,20.5,0.6454972243679028,9655.850478176104,546.81733041511,5299.137267607158,344.335488568952
0,445581.229,82.81818181818181,4.782889613805784,82.95617682082072,2,0.18181818181818182,20.416666666666668,0.4930066485916347,9655.700395777501,855.0993743080779,5363.6740778649655,633.4893395019766
0,443361.681,84.27272727272727,2.7990553306073913,84.31919871967044,2,0.18181818181818182,20.818181818181817,0.7158188976374374,11008.198896884438,622.7243430523004,6134.92124882694,488.89017044561007
1,443042.049,73.46153846153847,17.60950523314647,75.5426522415801,0,0.0,18.692307692307693,4.546928217271277,8287.945494560841,2420.554270568375,4232.265538590454,1695.6134144175323
1,448324.096,82.36363636363636,1.3666633071248098,82.3749741343593,0,0.0,19.363636363636363,0.4810456929208346,7447.901308417929,295.3469014437528,4127.128991743351,410.71919869218516
1,448001.819,80.18181818181819,1.641406371387981,80.19861708170647,0,0.0,19.833333333333332,0.3726779962499649,7541.487821204962,222.65971178437223,4163.945857415645,244.4735948047138
1,714487.413,82.9090909090909,2.5389527352307164,82.94795739717547,0,0.0,18.75,0.5951190357119042,4383.9008003214485,338.93866254992724,2491.261732427767,332.50327449747266
0,443982.812,82.54545454545455,3.201239429392547,82.60750571225353,2,0.18181818181818182,20.5,0.8660254037844386,9368.007817427397,1047.1537135414671,5365.5874856976325,575.4378402475027
0,449229.381,83.63636363636364,4.374985242005805,83.75071234432468,1,0.09090909090909091,20.25,0.4330127018922193,10195.423155976594,888.0962037744733,5645.500382271778,581.7221330937649
0,438717.819,84.72727272727273,2.525898907172692,84.76491555526324,1,0.09090909090909091,20.90909090909091,0.6680426571226848,10773.29685217124,725.6446720469954,5885.834814966917,1041.1749470219722
1,448324.096,82.36363636363636,1.3666633071248098,82.3749741343593,0,0.0,19.363636363636363,0.4810456929208346,7447.901308417929,295.3469014437528,4127.128991743351,410.71919869218516
1,448001.819,80.18181818181819,1.641406371387981,80.19861708170647,0,0.0,19.833333333333332,0.3726779962499649,7541.487821204962,222.65971178437223,4163.945857415645,244.4735948047138
1,449903.989,77.33333333333333,1.5456030825826172,77.34877719352345,0,0.0,19.692307692307693,0.4615384615384615,7074.453825243425,160.6163545669917,3838.075442794507,222.86485491703178
0,502763.912,100.33333333333333,3.5276684147527875,100.39532968331855,2,0.2222222222222222,22.5,1.02469507659596,5126.414541737719,385.9467973333198,3005.988234176839,252.18894070857704
0,497962.368,99.44444444444444,3.2010800646417628,99.49595189978558,2,0.2222222222222222,22.6,0.9165151389911679,5256.456772283024,388.12934888540923,3130.9343983770314,281.08867793006056
0,495782.546,98.22222222222223,3.424674446093876,98.28190745673048,0,0.0,22.2,0.6,5394.56804743031,370.9068488086043,3193.99273681596,393.7671584839517
1,488829.39,86.45454545454545,0.8907235428302466,86.45913380425354,0,0.0,19.636363636363637,0.4810456929208346,4157.518028765707,218.46989502090176,2177.986295226046,410.5892730594543
0,325017.914,89.4,4.294182110716777,89.50307257295695,3,0.3,22.363636363636363,0.642824346533225,16675.65412778923,1193.4052815714874,9817.728583186865,1046.2023570590452
1,481584.219,78.72727272727273,1.1354541815269814,78.73546041824311,0,0.0,18.916666666666668,0.759202798262025,3074.2921423629814,165.33859335835297,1734.2755482011587,147.98874729852207
1,479329.529,75.15384615384616,1.3499945211372495,75.16597020542659,0,0.0,18.692307692307693,0.7216024245882199,2643.8442963391262,130.8689233173391,1529.0003855358407,365.8370100294601
0,500909.831,100.88888888888889,2.601044424604361,100.92241244309082,1,0.1111111111111111,22.5,1.02469507659596,5291.600248558214,340.55377437421515,3132.2175798664784,210.67301408424564
0,495946.224,99.55555555555556,3.370166864022911,99.61258287318257,1,0.1111111111111111,22.3,0.7810249675906655,5365.740105070248,378.058040502991,3177.200328510565,347.12826644089785
0,492606.651,98.66666666666667,3.0550504633038935,98.71395263307232,0,0.0,22.7,0.7810249675906655,5297.951406722576,367.9318475079384,3188.3022427706246,271.575412824085
1,483622.13,82.36363636363636,3.6747968966195885,82.44557433405826,0,0.0,19.166666666666668,0.7993052538854533,3512.4192259677698,482.38630651610083,1955.8579520980777,284.59095341878606
1,480419.868,76.83333333333333,2.034425935955617,76.86026281505939,0,0.0,18.692307692307693,0.605692913385524,2873.4342811659235,218.34758550821968,1606.3354224508998,91.92422123529718
1,477616.729,72.92307692307692,1.5913969896597846,72.94043934819486,0,0.0,18.923076923076923,0.6153846153846155,2509.593436695096,157.37950776301173,1426.9385691935988,152.874174555324
1,460686.673,99.55555555555556,2.3147407395555177,99.58246164193103,0,0.0,34.7,10.040418317978588,8027.498423903383,689.8282960647767,5141.6387405670885,278.816146077614
1,458829.315,90.9,3.2999999999999994,90.95988126641328,0,0.0,32.27272727272727,10.33168919649118,5862.892089208163,873.5914900568506,3753.5457863976767,580.7343125297438
0,323151.892,89.5,3.0740852297878796,89.55277773469676,2,0.2,23.09090909090909,0.6680426571226848,21532.231625020344,1040.372593453609,12727.680275339102,982.8398028835517
0,495782.546,98.22222222222223,3.424674446093876,98.28190745673048,0,0.0,22.2,0.6,5394.56804743031,370.9068488086043,3193.99273681596,393.7671584839517
1,474559.805,84.72727272727273,2.3775812419312765,84.76062550715181,0,0.0,20.833333333333332,1.0671873729054748,4098.728627041309,224.62894480739948,2521.368497896228,219.36611249968604
0,316028.312,91.2,2.638181191654584,91.23814991548217,1,0.1,23.545454545454547,0.655554777357089,20411.32674934741,1920.1148662745384,12126.44458720865,921.5835749256419
1,314278.097,86.5,2.3769728648009427,86.53265279650219,0,0.0,21.363636363636363,0.4810456929208346,13597.402984842036,772.8784839478114,8217.886849622148,593.1422732466806
1,311664.917,83.0,3.4902461491731755,83.07335203410187,0,0.0,21.0,0.5773502691896257,11954.12808233126,2650.5558544190067,7251.753898570515,1471.916201506324
1,321824.617,74.76923076923077,2.939226642237354,74.82697991417884,0,0.0,19.923076923076923,0.6153846153846153,7733.3762858070695,308.39569879419696,4613.870727256005,700.3166053864304
0,568622.54,87.9,4.459820624195551,88.01306721163625,3,0.3,23.0,1.7580981459830651,28576.65389465387,3381.0094405785712,17342.416172269965,2638.2652801460063
0,584261.23,92.9,5.223983154643591,93.04676243695963,1,0.1,23.09090909090909,1.311109554714178,27049.582446656106,3256.5869721941062,16877.6538290417,2029.1092833169487
0,590951.715,87.18181818181819,3.157046428033698,87.23896127096175,1,0.09090909090909091,22.818181818181817,1.7486712783337586,24014.477254907917,3194.8586282621095,14265.088140880673,2169.146799965599
0,326054.061,90.3,3.195309061734092,90.35651609042925,0,0.0,22.545454545454547,0.9875254992000196,18900.013161670537,2929.3968487894576,11174.575750139978,1496.7485866495765
0,319299.233,90.3,2.685144316419511,90.33991365946727,1,0.1,23.181818181818183,0.7158188976374374,21287.389611713395,2085.3552352684574,12500.468611206576,1145.5223909852957
0,318020.835,92.2,1.98997487421324,92.22147255384724,0,0.0,23.2,0.6,19329.141368641715,1120.0560010876247,11232.92190961711,794.5173930130003
0,491034.67,99.22222222222223,2.9731307022799225,99.26675621218259,0,0.0,22.5,0.806225774829855,5249.7011003911375,321.2266649428971,3170.983753962597,186.16849098285823
1,315559.512,87.4,3.6660605559646715,87.47685408152262,0,0.0,21.09090909090909,0.51425947722658,14114.159205975977,1239.6523301726895,8484.109628451248,782.1106773160185
1,312184.821,85.54545454545455,4.228983036222911,85.64992172155846,0,0.0,21.454545454545453,0.49792959773196915,13528.306937352025,1465.7978252451583,7646.761481011029,1995.5307469677884
1,318622.839,76.75,3.418698582794336,76.8261023350788,0,0.0,19.833333333333332,0.5527707983925666,7961.807201548184,415.15516231384834,4497.019612459241,1235.3666506225059
0,323151.892,89.5,3.0740852297878796,89.55277773469676,2,0.2,23.09090909090909,0.6680426571226848,21532.231625020344,1040.372593453609,12727.680275339102,982.8398028835517
0,316028.312,91.2,2.638181191654584,91.23814991548217,1,0.1,23.545454545454547,0.655554777357089,20411.32674934741,1920.1148662745384,12126.44458720865,921.5835749256419
0,322140.645,91.0,2.569046515733026,91.0362565135452,0,0.0,23.363636363636363,0.9791208740244551,18271.593047388866,849.9648297772225,10954.72221675041,816.1501477120654
1,311493.205,87.4,2.65329983228432,87.4402653243916,0,0.0,21.454545454545453,0.6555547773570889,13730.185316667415,1228.8883444652029,8417.642422075007,579.6048099230312
1,315701.787,78.66666666666667,2.6874192494328497,78.71255723622926,0,0.0,20.153846153846153,0.9483713850721502,8696.103710574305,1416.0444170354926,5247.173349071247,887.8932683007047
1,320461.923,71.6923076923077,1.2015768732164083,71.70237631508994,0,0.0,20.076923076923077,0.7297563831157798,7132.0222413110405,495.287655141088,4194.76011136492,487.68701024041064
0,316028.312,91.2,2.638181191654584,91.23814991548217,1,0.1,23.545454545454547,0.655554777357089,20411.32674934741,1920.1148662745384,12126.44458720865,921.5835749256419
0,701567.495,102.0,4.69041575982343,102.1077861869505,3,0.3333333333333333,23.0,1.4832396974191326,10836.111088141108,938.2886392172788,6504.0835869224375,483.20009910552847
0,322140.645,91.0,2.569046515733026,91.0362565135452,0,0.0,23.363636363636363,0.9791208740244551,18271.593047388866,849.9648297772225,10954.72221675041,816.1501477120654
0,322776.439,90.4,3.2619012860600183,90.45883041472513,1,0.1,23.545454545454547,1.0756508696544755,18574.501877542363,2555.679086434243,11142.293938664761,1446.4347838829513
1,312184.821,85.54545454545455,4.228983036222911,85.64992172155846,0,0.0,21.454545454545453,0.49792959773196915,13528.306937352025,1465.7978252451583,7646.761481011029,1995.5307469677884
1,318622.839,76.75,3.418698582794336,76.8261023350788,0,0.0,19.833333333333332,0.5527707983925666,7961.807201548184,415.15516231384834,4497.019612459241,1235.3666506225059
1,320114.477,71.07692307692308,1.1409536133993328,71.08607999623253,0,0.0,20.0,0.6793662204867574,6702.436665596586,747.0001329530623,3947.1082927959856,645.8677122835054
0,417444.726,84.54545454545455,1.6713433009863852,84.56197297087665,0,0.0,21.454545454545453,0.7820295697311479,9065.46312066084,704.8177551081144,4715.474926971508,1461.0863025908782
0,418221.618,83.54545454545455,2.606412943060264,83.58610149801439,0,0.0,21.363636363636363,0.4810456929208346,9173.209619435105,824.9474805181536,4865.546598445963,1481.6793410097205
0,404148.082,83.9,3.419064199455751,83.96963736970643,1,0.1,22.454545454545453,0.9875254992000196,9888.038419803472,1472.0274861876032,5974.668661562417,811.6522282634149
1,403287.332,80.54545454545455,1.0756508696544758,80.55263665906458,0,0.0,20.166666666666668,0.8975274678557508,6163.522714998012,850.9382355989273,3679.9513112416043,686.0232269309045
1,418570.534,75.0,1.0801234497346435,75.00777737452742,0,0.0,19.307692307692307,0.46153846153846145,4875.000575626586,280.427890170534,2746.225315914152,185.69243402726485
0,705664.787,101.66666666666667,4.570436400267363,101.76934705499491,3,0.3333333333333333,24.444444444444443,1.5713484026367723,10934.037952363624,526.0082653039879,6055.161018874091,1793.992801925395
1,416612.067,70.0,2.660248687044705,70.05053121195387,0,0.0,20.5,4.594251065967429,4606.084111185347,567.5888237895142,2603.3284195804067,447.21014420685736
0,416718.717,83.0,2.9541957835039856,83.05255729191771,1,0.09090909090909091,21.545454545454547,0.6555547773570889,9367.094295511792,641.9066665743105,5356.550503950701,726.5444754380527
0,418555.872,84.18181818181819,2.2081741457256583,84.21077452116532,0,0.0,21.727272727272727,0.4453617714151233,10470.137827421435,852.2201387571256,5526.866546363231,1740.143336097013
0,404966.669,85.7,3.132091952673165,85.75721543986839,1,0.1,21.818181818181817,1.1134044285378082,8526.142877498824,682.5256958224369,5010.69187063752,709.6869524916841
1,412886.892,77.08333333333333,2.899952106884219,77.13786359499464,0,0.0,19.25,0.5951190357119042,5296.317809491153,297.3734545083135,2804.59498430845,765.5634919472799
1,421362.616,72.41666666666667,2.2157893000513886,72.45055785384494,0,0.0,19.153846153846153,0.36080121229410994,4643.5767349291045,123.30510809143678,2637.375764898194,211.48746238325876
1,409211.838,70.14285714285714,4.189393799604336,70.26785487384277,1,0.07142857142857142,22.714285714285715,6.776309271789384,4890.53099239422,699.5524216743808,2720.115105152271,719.8870833851893
1,606292.626,93.44444444444444,2.216659704806667,93.47073219878925,0,0.0,29.7,10.266937225872184,22903.058869756154,1847.779080222389,14684.24567390586,1635.4058272773937
1,591629.26,89.54545454545455,2.74238238709061,89.58743824280886,0,0.0,27.181818181818183,8.568633940325947,20346.84782361927,2567.8865859843713,12124.003446208792,2889.870514022527
1,613327.9,84.5,3.6124783736376886,84.57718368449022,0,0.0,31.636363636363637,9.556270928013017,14094.294624470214,1751.9903529792484,9110.534195052076,1099.556938934913
0,701371.838,99.11111111111111,4.817662975261955,99.22813221169802,1,0.1111111111111111,24.22222222222222,1.227262335243029,11017.898980700447,530.5797948264084,6469.141216955535,988.0960354942918
0,418221.618,83.54545454545455,2.606412943060264,83.58610149801439,0,0.0,21.363636363636363,0.4810456929208346,9173.209619435105,824.9474805181536,4865.546598445963,1481.6793410097205
0,404148.082,83.9,3.419064199455751,83.96963736970643,1,0.1,22.454545454545453,0.9875254992000196,9888.038419803472,1472.0274861876032,5974.668661562417,811.6522282634149
0,416761.289,85.45454545454545,2.147456692912312,85.48152378783914,0,0.0,21.333333333333332,0.6236095644623235,9227.578961774663,1048.3500611949564,5121.140189604775,874.7908049263409
1,418570.534,75.0,1.0801234497346435,75.00777737452742,0,0.0,19.307692307692307,0.46153846153846145,4875.000575626586,280.427890170534,2746.225315914152,185.69243402726485
1,416612.067,70.0,2.660248687044705,70.05053121195387,0,0.0,20.5,4.594251065967429,4606.084111185347,567.5888237895142,2603.3284195804067,447.21014420685736
1,411089.11,72.58333333333333,5.345688813323209,72.77991939172966,1,0.08333333333333333,21.307692307692307,5.579972641022195,4604.263317211553,470.6273062581226,2844.388212846056,465.31553508753916
0,622515.516,89.7,3.3778691508109073,89.76357836004534,1,0.1,22.363636363636363,0.8813963377120598,28058.772833657007,2847.7938450807333,16668.99439738854,2163.629464465775
0,632110.68,87.72727272727273,4.825894341813454,87.85990915294435,2,0.18181818181818182,22.90909090909091,1.2398346997259868,31386.00555846713,3576.9104910470255,18017.053783138675,2677.7645250207447
0,634368.472,84.0,3.1908961408698624,84.06058421270826,1,0.09090909090909091,22.09090909090909,0.6680426571226848,25972.195904915887,1839.7511831400436,14904.57584083119,1914.5436903939449
1,673073.798,78.0,1.6832508230603465,78.01816027908716,0,0.0,21.0,0.7844645405527362,18998.388107989547,2178.9148596211917,11025.65578364182,1304.5680703391165
1,681770.46,94.66666666666667,0.6666666666666666,94.6690140554037,0,0.0,21.1,0.5385164807134504,7802.349592218806,577.5153312676838,4870.512533679869,494.3168506459927
1,672538.243,72.76923076923077,1.4225570776082255,72.783134140985,0,0.0,20.23076923076923,0.7994080650317895,13238.399660031992,1910.8440065475672,7514.148142831856,1215.5286337444666
1,690311.088,67.61538461538461,3.4090030471015895,67.70126688963462,0,0.0,18.785714285714285,0.8601138984851638,9552.725486162297,1096.921290787065,5395.204514891816,599.8617644875623
0,627279.889,91.3,3.132091952673165,91.3537081896515,2,0.2,22.454545454545453,1.6713433009863852,28755.93123388684,3706.404317962845,17309.804467992744,2274.650105518933
0,626243.615,84.36363636363636,3.497342556667517,84.43609740777072,2,0.18181818181818182,22.727272727272727,0.8624393618641035,28450.01165702974,3654.25449207409,15515.91547884341,4420.080408105041
0,647521.407,83.0,2.6285149626910838,83.04161059919954,0,0.0,22.454545454545453,0.8907235428302466,25074.19925475183,1695.8242648407777,14800.507193573865,2346.0191459022676
1,671438.007,75.25,3.766629793329841,75.34421012924616,0,0.0,20.384615384615383,0.737820234355803,15674.341599703317,2000.5555410556979,9026.499679693117,1122.5211431430246
1,683942.49,71.76923076923077,2.832608098387995,71.82510810187587,0,0.0,19.428571428571427,1.049781318335648,11016.776012763821,861.4475557559952,6192.751617918331,638.6963269379766
1,689943.577,65.07142857142857,0.8835226340609272,65.07742641324585,0,0.0,18.266666666666666,0.5734883511361751,8048.173243118582,817.9971289104446,4532.6613666082685,530.5570636773828
0,632110.68,87.72727272727273,4.825894341813454,87.85990915294435,2,0.18181818181818182,22.90909090909091,1.2398346997259868,31386.00555846713,3576.9104910470255,18017.053783138675,2677.7645250207447
0,634368.472,84.0,3.1908961408698624,84.06058421270826,1,0.09090909090909091,22.09090909090909,0.6680426571226848,25972.195904915887,1839.7511831400436,14904.57584083119,1914.5436903939449
1,685845.033,98.11111111111111,1.6629588385661962,98.12520346758805,0,0.0,27.8,9.96794863550169,7326.310754779694,187.38930685713237,4703.187048161399,234.61754730221045
0,647216.623,82.0909090909091,2.5745095015465993,82.13126965136637,1,0.09090909090909091,22.0,1.0801234497346435,24701.529686236856,1904.2002342025037,14402.763976838769,1074.5056797459551
0,626243.615,84.36363636363636,3.497342556667517,84.43609740777072,2,0.18181818181818182,22.727272727272727,0.8624393618641035,28450.01165702974,3654.25449207409,15515.91547884341,4420.080408105041
0,647521.407,83.0,2.6285149626910838,83.04161059919954,0,0.0,22.454545454545453,0.8907235428302466,25074.19925475183,1695.8242648407777,14800.507193573865,2346.0191459022676
0,648279.371,83.36363636363636,3.4712514712794147,83.43587630357491,1,0.09090909090909091,22.454545454545453,0.655554777357089,26722.858543778068,3579.4157013067793,15458.92350729446,2752.812191492187
0,366475.419,82.5,4.368447474027052,82.61557560976824,1,0.08333333333333333,23.416666666666668,6.575945221453381,7169.670395836002,1280.872727186496,3950.582401136754,1370.6498420484172
0,378206.249,82.0,4.06201920231798,82.10054811022884,1,0.08333333333333333,25.083333333333332,8.371164129850095,7224.8801622958745,1696.615964688725,4334.461536715267,1366.7308568998103
0,369212.06,83.81818181818181,3.432946834272583,83.88845407606894,0,0.0,28.363636363636363,9.027963902863423,9081.810988945332,1781.326368327161,5640.515617903958,1013.1362697185177
1,364547.502,73.46153846153847,6.5235123221889815,73.75061929335811,1,0.07692307692307693,18.928571428571427,0.8835226340609275,6608.954543474566,1420.4892126525874,3875.0828018017824,814.6539831948902
1,357716.373,73.75,1.2332207155790618,73.76031001380981,0,0.0,18.923076923076923,0.2664693550105965,6944.556988482523,680.3373335219102,4169.156473601187,426.4042159980046
1,363092.826,67.38461538461539,0.8355984993230934,67.38979607763044,0,0.0,18.571428571428573,0.4948716593053935,5909.644433629199,495.21772700289415,3580.333827033706,313.6708370051618
1,686467.382,97.7,2.934280150224242,97.7440535275676,0,0.0,29.8,10.17644338656684,6737.385596017275,264.55686546430144,4272.136884918943,431.7210308103441
